"Datum";"growth";"growth_lwr";"growth_upr"
2021-05-07;-0,0351830121044406;-0,0612064730875294;-0,00843817788844781
2021-05-08;-0,0476883231855575;-0,0702012623203317;-0,0246302849793962
2021-05-09;-0,0618514314992096;-0,0863162021433901;-0,0367315928719079
2021-05-10;-0,060852231903641;-0,0852657344965259;-0,0357871530756352
2021-05-11;-0,0500411091529055;-0,0765591239201054;-0,022761589101059
2021-05-12;-0,0417630943865848;-0,0672158650529711;-0,0156157969692343
2021-05-13;-0,0429265997379845;-0,0684787042193085;-0,0166735879919724
2021-05-14;-0,052465747091487;-0,0804352067359674;-0,0236455690652952
2021-05-15;-0,0665762525264298;-0,0884724398099427;-0,0441540877097147
2021-05-16;-0,0781616609340969;-0,0999571963042964;-0,0558383224859516
2021-05-17;-0,0715803529998678;-0,0938262667009916;-0,0487883181100441
2021-05-18;-0,0588149488150844;-0,0873959125518518;-0,0293388855501017
2021-05-19;-0,0519416773397643;-0,079926063016983;-0,0231061363257263
2021-05-20;-0,0433484215969262;-0,0714993838340021;-0,0143439578531462
2021-05-21;-0,0404660755474484;-0,0683507154412576;-0,0117468371036326
2021-05-22;-0,0493397725567518;-0,0754148049791726;-0,0225293754329581
2021-05-23;-0,0624616141657041;-0,0913821416722219;-0,0326205710611387
2021-05-24;-0,0573167188481125;-0,0850839786004666;-0,0287067361614991
2021-05-25;-0,0473496557624804;-0,0752482600005651;-0,0186093855022978
2021-05-26;-0,0314154484806266;-0,0630637628477422;0,0013018989354443
2021-05-27;-0,0281054495224737;-0,0606700933429684;0,00558814379663719
2021-05-28;-0,0268611321138159;-0,0594087888508873;0,00681278430601417
2021-05-29;-0,0390814871254961;-0,069529063162402;-0,00763758240187795
2021-05-30;-0,0467053899860685;-0,0774677277576794;-0,0149172654169133
2021-05-31;-0,0367253785744374;-0,0651836969372991;-0,00740071258649833
