"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2020-07-13;1,09408181323773;1,03269345547099;1,15721755711854
2020-07-14;1,08586359409263;1,02555953365539;1,14786611500083
2020-07-15;1,10828577619805;1,04802253659572;1,17020986454147
2020-07-16;1,08989756240651;1,03077239698832;1,1506483045525
2020-07-17;1,08337423462465;1,02503171282308;1,14330878720934
2020-07-18;1,06660222551178;1,00927247210226;1,12549330702975
2020-07-19;1,06302622662852;1,00627661434162;1,12131058468447
2020-07-20;1,04464112723341;0,988810007100665;1,10198390596625
2020-07-21;1,04965724980272;0,994037897896922;1,10676929280672
2020-07-22;1,10733118222281;1,05049849062999;1,16563995953596
2020-07-23;1,10020522839956;1,04399145638669;1,15787229240126
2020-07-24;1,12550883395767;1,0691910756388;1,18325169622666
2020-07-25;1,14378407616885;1,08765221372133;1,20130834013387
2020-07-26;1,11530480992662;1,06062261325206;1,17134212590911
2020-07-27;1,06863838935962;1,0158413309825;1,1227541663971
2020-07-28;1,05888352914065;1,00690171269186;1,11215522117098
2020-07-29;1,01573673067549;0,965260242415458;1,06748152799659
2020-07-30;1,04749389049246;0,996490516114475;1,09975228294581
2020-07-31;1,06542704320235;1,01420225085459;1,11789607428602
2020-08-01;1,03773259802137;0,987455127220719;1,08924093572282
2020-08-02;1,01584392338553;0,966366157200834;1,06653955762727
2020-08-03;0,979521260662002;0,931127115649306;1,02912415222313
2020-08-04;0,926648209746949;0,87964061437526;0,974862175146236
2020-08-05;0,959744358268809;0,911736893842939;1,00896622619626
2020-08-06;0,947577525927168;0,899638121889625;0,996743801764107
2020-08-07;0,944495273399643;0,896369635454116;0,993861600470896
2020-08-08;0,957929454172262;0,909169328821447;1,0079453034578
2020-08-09;0,952153937726783;0,903268588154836;1,00230941367521
2020-08-10;0,96600022182719;0,916489925644429;1,01679459348284
2020-08-11;1,03227682145593;0,98082747498452;1,08502282230276
2020-08-12;1,03748721900346;0,985828888525624;1,09044616139412
2020-08-13;1,12208262260528;1,06842713938674;1,17703412686226
2020-08-14;1,30040869901132;1,24298914519593;1,35910655065568
2020-08-15;1,31146221986094;1,25481916661732;1,36933813758803
2020-08-16;1,28820472512264;1,23354981386559;1,34402774063195
2020-08-17;1,31602136383418;1,26237655534807;1,37076677623233
2020-08-18;1,28537113288122;1,23396560358058;1,33781099171224
2020-08-19;1,32753399246904;1,2768464669994;1,37919431696899
2020-08-20;1,36216111066594;1,31238887644434;1,41284671979768
2020-08-21;1,36138805159228;1,31327803311757;1,41035142017547
2020-08-22;1,33350610629443;1,28754954863676;1,38025725700666
2020-08-23;1,25575918754883;1,2127029772719;1,29955597651793
2020-08-24;1,19965140918253;1,1588636845771;1,24113471282094
2020-08-25;1,17725790869511;1,13788329999919;1,21729287839009
2020-08-26;1,14987187795617;1,11179149148782;1,18858453252175
2020-08-27;1,06847332340624;1,03244501911802;1,105110890635
2020-08-28;1,11392470559924;1,07762045848268;1,15082200259642
2020-08-29;1,10935204354876;1,07353467491081;1,14574895174166
2020-08-30;1,07359973767392;1,03876955924984;1,10899624457834
2020-08-31;1,04426231825664;1,01026161377586;1,07881789296203
2020-09-01;1,00958893089669;0,976415859811601;1,04330841082676
2020-09-02;1,02894646528735;0,995601765532278;1,06283273225469
2020-09-03;1,0416882996111;1,00823807179646;1,07567678099012
2020-09-04;1,07732752621925;1,04342297601637;1,11176658386925
2020-09-05;1,07204480989259;1,03841122014189;1,10620696361515
2020-09-06;1,09204038585512;1,05833198178405;1,12626985316461
2020-09-07;1,09870816364782;1,06518132982372;1,13274724273438
2020-09-08;1,13926143499226;1,10544587480983;1,17357934003361
2020-09-09;1,23299977788014;1,19822926516736;1,26826066293583
2020-09-10;1,24139488361687;1,20711244392726;1,27615066219383
2020-09-11;1,35269234522344;1,31768207864302;1,38815524923846
2020-09-12;1,31976931265411;1,28616677200676;1,35379913343246
2020-09-13;1,27834237991857;1,24631519652044;1,3107702156461
2020-09-14;1,30728402686031;1,27588111649511;1,33906339948613
2020-09-15;1,28382555887498;1,25364476255446;1,31436034833266
2020-09-16;1,29425689586191;1,26484931802679;1,32399772019521
2020-09-17;1,28917538053961;1,26068805348802;1,317976557988
2020-09-18;1,31737242159932;1,28941707839525;1,34562340336135
2020-09-19;1,28231622692835;1,25557185470015;1,30933852583683
2020-09-20;1,21669579678464;1,19142621813728;1,24222686569756
2020-09-21;1,1562912715409;1,1323140927238;1,18051617163637
2020-09-22;1,10999215203875;1,08700734716765;1,13321408870306
2020-09-23;1,09867501643301;1,07618174892566;1,12139769421915
2020-09-24;1,03847169295364;1,01688659375066;1,06028033385679
2020-09-25;1,06045405954167;1,03883202921063;1,08229570379752
2020-09-26;1,06575277056936;1,04422315414631;1,08749902463203
2020-09-27;1,02110376807122;1,00017220881992;1,04224908215763
2020-09-28;1,01239361766518;0,991657698582266;1,03334111750384
2020-09-29;0,994832591069241;0,974341326871348;1,01553413222628
2020-09-30;0,997627150368732;0,977131720720076;1,01833234757146
2020-10-01;0,987909865558726;0,967518138835834;1,00851129514911
