"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q2",2352364.19466094,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q3",2360481.81748379,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q4",2368199.78320588,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q1",2379794.54644867,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q2",2384874.78871494,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q3",2389001.46926308,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q4",2393017.5569302,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q1",2396002.26169863,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q2",2401940.12947957,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q3",2407980.66707827,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q4",2412651.19951932,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q1",2426479.45471491,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q2",2424717.32445733,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q3",2421519.39937332,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q4",2419765.23974491,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q1",2404120.43293934,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q2",2412714.09153568,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q3",2424319.83523835,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q4",2434746.86313402,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q1",2462863.8506704,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q2",2459844.20253139,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q3",2451972.3857616,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q4",2443956.54936395,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q1",2420752.47907594,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q2",2425201.87687712,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q3",2435404.66073397,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q4",2447841.93832414,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q1",2460495.66262439,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q2",2467925.74388728,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q3",2473516.60095467,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q4",2480232.30054238,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q1",2471526.66255142,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q2",2488496.77229188,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q3",2510159.07448823,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q4",2534152.78564446,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q1",2560564.99117148,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q2",2582149.0766267,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q3",2599041.66175771,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q4",2608941.40427252,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q1",2649290.12785893,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q2",2641738.74420949,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q3",2634166.76937534,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q4",2621429.37521512,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q1",2581985.1404117,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q2",2581533.63141174,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q3",2585796.652658,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q4",2600810.03642057,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q1",2595801.78234738,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q2",2603377.95925547,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q3",2610527.93191971,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q4",2623826.83245241,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q1",2623936.20221003,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q2",2647959.28430222,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q3",2669360.28556133,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q4",2689177.58933683,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q1",2709153.59928297,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q2",2717129.89116519,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q3",2726236.45296115,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q4",2734268.81186634,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q1",2725739.6310275,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q2",2744624.90438129,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q3",2760554.46655347,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q4",2771793.24460794,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q1",2823142.58314728,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q2",2816929.82886772,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q3",2808142.03388316,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q4",2799523.41397571,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q1",2776014.58770799,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q2",2788209.22628259,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q3",2804823.65021627,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q4",2823909.61985104,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q1",2875265.92668423,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q2",2877950.11495679,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q3",2872352.08580309,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q4",2867954.17805328,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q1",2841539.8723572,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q2",2848015.33118264,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q3",2858425.00634708,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q4",2872877.93776684,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q1",2895532.35848157,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q2",2890924.22033819,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q3",2892599.87452634,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q4",2895042.46270223,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q1",2885153.96515976,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q2",2886817.75103406,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q3",2891495.95907801,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q4",2897881.14822169,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q1",2911600.05536374,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q2",2908503.32748866,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q3",2912017.81209287,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q4",2923002.85414301,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q1",2899189.23904623,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q2",2893145.1349602,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q3",2872392.33190523,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q4",2848474.56157007,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q1",2819954.4383533,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q2",2790185.51756893,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q3",2769091.4840478,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q4",2763548.77384878,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q1",2789760.90843734,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q2",2817790.45925654,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q3",2802887.66935403,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q4",2798004.69117436,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q1",2813867.86721982,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q2",2832566.46068512,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q3",2815088.04961496,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q4",2818253.28220725,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q1",2824278.87266157,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q2",2841483.87928058,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q3",2841195.36185795,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q4",2852278.86456373,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q1",2841965.66656747,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q2",2832844.91506379,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q3",2836188.59931522,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q4",2853966.73735492,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q1",2857931.78600237,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q2",2862269.38765618,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q3",2874818.97363474,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q4",2838026.26894783,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q1",2847378.64659442,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q2",2849587.30014866,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q3",2840392.48490786,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q4",2850810.60575463,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q1",2856313.42008339,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q2",2847211.26918135,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q3",2905804.06849298,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q4",2908501.68253995,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q1",2858758.68847242,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q2",2873138.37568386,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q3",2877517.9880923,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q4",2858725.98637407,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q1",2868181.90237073,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q2",2873582.24317801,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q3",2884094.71297046,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q4",2880808.12459987,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q1",2900275.22429776,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q2",2912486.23806478,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q3",2931530.62044041,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q4",2903852.64190724,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q1",2910997.610977,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q2",2900615.44772819,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q3",2894413.89858227,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q4",2911410.76607619,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q1",2920027.99697648,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q2",2924167.17654449,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q3",2936173.71951672,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q4",2940498.76462718,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q1",2950979.88106956,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q2",2930181.57391228,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q3",2920561.51557981,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q4",2898837.79237636,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q1",2895000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q2",2913000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q3",2919666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q4",2945000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q1",2922000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q2",2920666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q3",2904000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q4",2883333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q1",2879000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q2",2888333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q3",2889666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q4",2890000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q1",2884333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q2",2889333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q3",2892333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q4",2875666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q1",2864666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q2",2880000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q3",2865333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q4",2865666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q1",2855666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q2",2846333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q3",2851666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q4",2836333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q1",2834666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q2",2848666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q3",2878000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q4",2890666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q1",2885000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q2",2892666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q3",2891666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q4",2906333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q1",2911000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q2",2941666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q3",2945666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q4",2947333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q1",2948000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q2",2961666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q3",2974000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q4",2964333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q1",2963333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q2",2988000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q3",2994333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q4",3000000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q1",3008666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q2",3026333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q3",3040666.66666667,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q4",3045333.33333333,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q1",3020000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q2",2993000,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q3",3047606.09108802,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q4",3047606.09108802,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q1",3049128.75261278,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q2",3050652.17489796,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q3",3052176.35832368,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q4",3053701.3032702,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q1",3055227.010118,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q2",3056753.47924776,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q3",3058280.71104032,
"DNK","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q4",3059808.70587674,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q1",1384822.50966282,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q2",1393689.15800078,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q3",1403542.24308296,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q4",1414539.11820353,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q1",1411912.79877433,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q2",1422576.08026264,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q3",1429780.75881359,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q4",1435752.16471816,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q1",1433740.19725268,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q2",1438078.71241862,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q3",1443784.92931628,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q4",1452213.57043609,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q1",1463852.76344574,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q2",1473003.59720957,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q3",1479583.17447277,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q4",1486969.0880055,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q1",1494323.72066333,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q2",1502850.41983596,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q3",1510587.59177999,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q4",1516245.47722713,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q1",1519429.66305852,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q2",1526304.86770672,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q3",1536184.09426697,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q4",1551675.40844558,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q1",1567937.5284984,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q2",1580201.9580988,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q3",1587323.01580074,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q4",1599520.05446968,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q1",1606761.68735253,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q2",1615610.9086955,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q3",1609148.694606,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q4",1737329.46985979,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q1",1721700,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q2",1716900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q3",1730000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q4",1740400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q1",1776800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q2",1797100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q3",1811600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q4",1829000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q1",1836900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q2",1853800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q3",1863700,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q4",1869400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q1",1875200,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q2",1892300,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q3",1916100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q4",1925300,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q1",1931500,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q2",1936600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q3",1938900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q4",1960900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q1",1966800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q2",1974900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q3",1983100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q4",2001400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q1",2020000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q2",2027200,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q3",2049300,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q4",2076900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q1",2095400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q2",2128000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q3",2149700,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q4",2173600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q1",2199200,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q2",2221000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q3",2248100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q4",2277800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q1",2313100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q2",2333100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q3",2345400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q4",2359700,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q1",2360100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q2",2360600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q3",2364900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q4",2350500,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q1",2319700,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q2",2318600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q3",2296800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q4",2287000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q1",2262100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q2",2258600,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q3",2244800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q4",2246900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q1",2233000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q2",2232100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q3",2219300,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q4",2239100,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q1",2234000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q2",2220500,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q3",2219000,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q4",2221300,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q1",2231900,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q2",2248800,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q3",2249200,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q4",2253500,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q1",2257400,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q2",2244200,
"IRL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q3",2258800,
