"Datum";"growth";"growth_lwr";"growth_upr"
2021-04-21;-0,00938380940435679;-0,0383377375879368;0,0204418696943078
2021-04-22;0,00583663426548142;-0,017718419916805;0,0299565372536299
2021-04-23;-0,00631179269580895;-0,0295692236549085;0,0175030279380644
2021-04-24;-0,0179743996379581;-0,0398044790011213;0,00435198735691134
2021-04-25;-0,0318958889506713;-0,0538275941001398;-0,00945582011635637
2021-04-26;-0,0249156441360421;-0,0454833713633298;-0,00390472776924156
2021-04-27;-0,0152816539603141;-0,0370278792134663;0,00695565333202985
2021-04-28;-0,0119098693838507;-0,0341116463580442;0,0108022345851275
2021-04-29;-0,00849799229189174;-0,0307830901746546;0,0142995043971752
2021-04-30;-0,0175199489195772;-0,0402445799290206;0,00574274506269856
2021-05-01;-0,0280255661707288;-0,0501986951086887;-0,00533480512975171
2021-05-02;-0,0459474047280851;-0,0711594575920019;-0,0200510066180348
2021-05-03;-0,0459026695882904;-0,0711171708668185;-0,0200037213001022
2021-05-04;-0,0354101921759644;-0,0622624045187717;-0,00778906397526913
2021-05-05;-0,0311635772188865;-0,057384041111586;-0,00421374658858253
2021-05-06;-0,0311111183093148;-0,0573389800961359;-0,00415351304166245
2021-05-07;-0,0353490541857691;-0,0613235913394883;-0,00865576393020862
2021-05-08;-0,0478328700104773;-0,0702328478554952;-0,0248932312339025
2021-05-09;-0,0618439660669703;-0,0861811677332719;-0,0368586059648472
2021-05-10;-0,0608110194978115;-0,0850925335629551;-0,0358850775020578
2021-05-11;-0,0499735588432094;-0,0763421841000534;-0,0228521608755554
2021-05-12;-0,0418465925980246;-0,0671497022395132;-0,0158571484406268
2021-05-13;-0,0429940668853738;-0,0683953885466196;-0,0169001475982623
2021-05-14;-0,0524932354916474;-0,0802775369472495;-0,0238695858213528
2021-05-15;-0,0665409617830695;-0,0882475275996264;-0,044317616452542
2021-05-16;-0,078128519323301;-0,0997963214996739;-0,0559391755643203
2021-05-17;-0,0716330951729657;-0,0937563430705086;-0,0489697738704464
2021-05-18;-0,0588767195198953;-0,0873383921517686;-0,0295274596354871
2021-05-19;-0,0520158657336145;-0,0798758302480886;-0,0233123437425913
2021-05-20;-0,0435221518871109;-0,0715778197252176;-0,0146186795538454
2021-05-21;-0,0405079544971645;-0,0682914586627139;-0,0118959475654935
2021-05-22;-0,0494679817771123;-0,0754895627695396;-0,0227139886343432
2021-05-23;-0,062646304898018;-0,0915505053927455;-0,0328224574540669
2021-05-24;-0,057531464106457;-0,0852913222792854;-0,0289291412839047
2021-05-25;-0,0479794598468265;-0,0758255320843176;-0,019294364496303
2021-05-26;-0,032171233865473;-0,0637714071532203;0,000495528244112142
2021-05-27;-0,0287122552832221;-0,0612822772263207;0,00498782557283661
2021-05-28;-0,0292714419231731;-0,0618726228042689;0,00446267358991159
2021-05-29;-0,0414904065454956;-0,0717747949698354;-0,0102179559814227
2021-05-30;-0,0491124478136338;-0,079601186750046;-0,017613751901451
2021-05-31;-0,0397962862356913;-0,0680970088101007;-0,010636106286635
2021-06-01;-0,0285602298415758;-0,05983401664861;0,00375385172039655
2021-06-02;-0,0277659827133535;-0,0587651630806421;0,00425414284821723
2021-06-03;-0,0247953941988683;-0,0554411956826255;0,00684469704672175
2021-06-04;-0,0292574204670027;-0,0607054139792363;0,00324346562085531
2021-06-05;-0,0406210493884726;-0,0667151969303503;-0,0137973233366933
2021-06-06;-0,0475978952304116;-0,0707681969074118;-0,0238498444083473
2021-06-07;-0,0475750926244524;-0,0707519234334986;-0,0238201971415078
2021-06-08;-0,0313010722238106;-0,0548373181418399;-0,00717873157040216
2021-06-09;-0,0231536218873981;-0,043516059737009;-0,00235769126522145
2021-06-10;-0,0282956029562903;-0,0507889875074979;-0,00526919430200157
2021-06-11;-0,038730933988571;-0,0638497279401349;-0,0129381522933589
2021-06-12;-0,0490367080054545;-0,071992362478325;-0,0255132111453326
2021-06-13;-0,0760795893619507;-0,110577510724326;-0,0402436013409578
2021-06-14;-0,074634918747792;-0,108960472996049;-0,0389870396881855
2021-06-15;-0,076122736062021;-0,109755980293088;-0,0412188344690776
2021-06-16;-0,0729123152219007;-0,107522194996952;-0,0369602801895103
2021-06-17;-0,0807349998118673;-0,113274095895828;-0,0470018563125091
2021-06-18;-0,0763038970504144;-0,110084482743045;-0,0412410233791956
2021-06-19;-0,0803375101817141;-0,114004474285191;-0,0453912343446591
2021-06-20;-0,0759235906929909;-0,110142537950085;-0,0403887738710275
2021-06-21;-0,0648647696118676;-0,0965768161906879;-0,0320395637559333
2021-06-22;-0,0511721785634015;-0,0819697505742445;-0,0193414266084811
2021-06-23;-0,0464674841442601;-0,0766626558797737;-0,0152848635614283
2021-06-24;-0,0406895470515325;-0,0708533609003129;-0,00954649523576623
2021-06-25;-0,0260993215405424;-0,0545378812144293;0,00319464170822714
2021-06-26;-0,0541289295576706;-0,0781958962688664;-0,029433609290298
2021-06-27;-0,0625295363352791;-0,085264088262526;-0,039229947171929
2021-06-28;-0,0521277334117698;-0,0763583041729814;-0,0272615042972523
2021-06-29;-0,0344309005968318;-0,0622472768759533;-0,00578941256892873
2021-06-30;-0,0325304761294094;-0,0604321010229734;-0,00380027815182604
