"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Niederösterreich";2020-08-15;1,19597145551266;1,04074150040721;1,36183413236128
"Niederösterreich";2020-08-16;1,16156822043329;1,01148193150864;1,32188533935209
"Niederösterreich";2020-08-17;1,12833297459977;0,983832330475478;1,28259026217031
"Niederösterreich";2020-08-18;1,14648479247448;1,00369237012058;1,298635485446
"Niederösterreich";2020-08-19;1,11235424622638;0,974386237204673;1,25932435249258
"Niederösterreich";2020-08-20;1,18818613193942;1,04787433892415;1,33718581023057
"Niederösterreich";2020-08-21;1,24130488308237;1,10064017772924;1,39030579715087
"Niederösterreich";2020-08-22;1,21972831397357;1,08405031607316;1,36329017140195
"Niederösterreich";2020-08-23;1,19786270313352;1,06739504790029;1,33574403344961
"Niederösterreich";2020-08-24;1,1118289572563;0,98975947305147;1,24089392465988
"Niederösterreich";2020-08-25;1,10226880711642;0,983339645422091;1,22788884237158
"Niederösterreich";2020-08-26;1,09433478370214;0,977704840795852;1,21744140948727
"Niederösterreich";2020-08-27;1,06440366950548;0,950963668280536;1,1841432100717
"Niederösterreich";2020-08-28;1,06979917641505;0,957310585651828;1,18844607573153
"Niederösterreich";2020-08-29;1,15750930158056;1,04148304555678;1,27957479161455
"Niederösterreich";2020-08-30;1,1664452869907;1,05165781046955;1,28709266367957
"Niederösterreich";2020-08-31;1,13023324158886;1,01957957608263;1,24650528783633
"Niederösterreich";2020-09-01;1,10982887284715;1,00240168932404;1,22264571642214

"Niederösterreich";2020-09-02;1,15664343958628;1,04878237070769;1,26970798105686
"Niederösterreich";2020-09-03;1,12762374912068;1,02307269798505;1,23718818869791
"Niederösterreich";2020-09-04;1,12575220380338;1,02323563378107;1,23309269202939
"Niederösterreich";2020-09-05;1,11503517311174;1,0148135933362;1,21990847736533
"Niederösterreich";2020-09-06;1,16080477347963;1,06018609273623;1,26591956006671
"Niederösterreich";2020-09-07;1,14926122935874;1,05100801489569;1,25184196050921
"Niederösterreich";2020-09-08;1,18089208552325;1,08329031333095;1,28264352789296
"Niederösterreich";2020-09-09;1,24720422922833;1,14907114798157;1,34930090295944
"Niederösterreich";2020-09-10;1,25676189375689;1,16097421221296;1,35629237743781
"Niederösterreich";2020-09-11;1,34184224827313;1,24599739706247;1,44118793668072
"Niederösterreich";2020-09-12;1,30380040306514;1,21297603063691;1,39785718940909
"Niederösterreich";2020-09-13;1,25435914678867;1,16893257414925;1,34275562725198
"Niederösterreich";2020-09-14;1,29953198940575;1,2157774603086;1,38603681263739
"Niederösterreich";2020-09-15;1,27455757197241;1,19466283977148;1,35700163735738
"Niederösterreich";2020-09-16;1,30166235045106;1,22389180820612;1,3817945562718
"Niederösterreich";2020-09-17;1,3329645302791;1,25722236699646;1,4108908505259
"Niederösterreich";2020-09-18;1,31858560037576;1,24632126934937;1,39285769671568
"Niederösterreich";2020-09-19;1,26863895975179;1,2007338055271;1,33838553757886
"Niederösterreich";2020-09-20;1,21698783188484;1,15306746998861;1,28260821217166
"Niederösterreich";2020-09-21;1,14947993086811;1,08943207747698;1,21111593332565
"Niederösterreich";2020-09-22;1,12598617661599;1,06809543375716;1,18538317223217
"Niederösterreich";2020-09-23;1,11747990053659;1,06096393648416;1,17544172849604
"Niederösterreich";2020-09-24;1,07816171244673;1,02361585362613;1,1341035163631
"Niederösterreich";2020-09-25;1,09005397172257;1,03597225199755;1,14549232619143
"Niederösterreich";2020-09-26;1,08610170072393;1,0327837127696;1,14074271998838
"Niederösterreich";2020-09-27;1,05129641510933;0,999489280553744;1,104394142123
"Niederösterreich";2020-09-28;1,01140012810986;0,961106401129714;1,06295841631997
"Niederösterreich";2020-09-29;0,997701728969065;0,948024388670938;1,04862980540194
"Niederösterreich";2020-09-30;0,980298191002256;0,931132734072585;1,03071072310869
"Niederösterreich";2020-10-01;0,979579108258487;0,930368080682454;1,03004049468849
"Niederösterreich";2020-10-02;1,004985963569;0,954994900632905;1,05623439796539
"Niederösterreich";2020-10-03;1,03736482870634;0,986487829831838;1,08950305709867
"Niederösterreich";2020-10-04;1,05602023678161;1,00479334049031;1,10850283617147
"Niederösterreich";2020-10-05;1,05197754907966;1,00115116986851;1,10404469916441
"Niederösterreich";2020-10-06;1,0800908596207;1,02896415865101;1,13243974372674
"Niederösterreich";2020-10-07;1,09418628541638;1,04319839301816;1,1463736206701
"Niederösterreich";2020-10-08;1,11103539735749;1,06025438119555;1,1629875635816
"Niederösterreich";2020-10-09;1,12718363586056;1,07674849365426;1,17875691705393
"Niederösterreich";2020-10-10;1,08577906478015;1,03709380965558;1,13556534693154
"Niederösterreich";2020-10-11;1,08865342094215;1,04063317720924;1,1377415910225
"Niederösterreich";2020-10-12;1,07626366001829;1,02913852079325;1,12442895117067
"Niederösterreich";2020-10-13;1,07884270434157;1,03221232090886;1,12648878610202
"Niederösterreich";2020-10-14;1,088838522405;1,04251034000965;1,1361597340748
"Niederösterreich";2020-10-15;1,08627897800549;1,04054713314971;1,13298050944093
"Niederösterreich";2020-10-16;1,10911258869232;1,0634609923207;1,15571012404342
"Niederösterreich";2020-10-17;1,13566970208756;1,09009757786567;1,18216194591035
"Niederösterreich";2020-10-18;1,12154006225859;1,07700381720402;1,16696595386204
"Niederösterreich";2020-10-19;1,1037721368843;1,0603711091532;1,14803146524247
"Niederösterreich";2020-10-20;1,1430672383271;1,09960573734164;1,18735929522555
"Niederösterreich";2020-10-21;1,16672135541958;1,12356492562255;1,21067969721176
"Niederösterreich";2020-10-22;1,22216403157876;1,17889592765057;1,2662010153549
"Niederösterreich";2020-10-23;1,28292782951943;1,23973265518642;1,32685235717926
"Niederösterreich";2020-10-24;1,30829898423074;1,26610440850648;1,35117552732442
"Niederösterreich";2020-10-25;1,28057259553294;1,24042271050967;1,32135303705647
"Niederösterreich";2020-10-26;1,25881986582778;1,22055185164579;1,29767032944607
"Niederösterreich";2020-10-27;1,29878750855366;1,26132045429157;1,33679527972436
"Niederösterreich";2020-10-28;1,32450507108525;1,28806558653713;1,36144575054074
"Niederösterreich";2020-10-29;1,35075789013788;1,31543629200018;1,38654093380024
"Niederösterreich";2020-10-30;1,36237577316954;1,3284434908122;1,39673001859058
"Niederösterreich";2020-10-31;1,32505949507129;1,29312810330353;1,35737491994492
"Niederösterreich";2020-11-01;1,30913374072514;1,27880878680279;1,33980910789427
"Niederösterreich";2020-11-02;1,28549580922945;1,25670639595433;1,31460673018259
"Niederösterreich";2020-11-03;1,26376916331254;1,23634847976701;1,29148642069764
"Niederösterreich";2020-11-04;1,24492617453353;1,21871127400243;1,2714161539395
"Niederösterreich";2020-11-05;1,23332504832678;1,20812752679807;1,25877902171629
"Niederösterreich";2020-11-06;1,24017014700306;1,21572041906538;1,26485991216797
"Niederösterreich";2020-11-07;1,2258565532077;1,20232515517162;1,2496128332027
"Niederösterreich";2020-11-08;1,19673919613056;1,17421904898066;1,21947028353629
"Niederösterreich";2020-11-09;1,16706341442129;1,14547049551345;1,18885516063309
"Niederösterreich";2020-11-10;1,13881565354269;1,11803087577539;1,15978920026488
"Niederösterreich";2020-11-11;1,11823918323959;1,09809234772361;1,13856662017726
"Niederösterreich";2020-11-12;1,07880277344966;1,05938209966545;1,0983973976876
"Niederösterreich";2020-11-13;1,07531758435133;1,05620978661999;1,09459429893134
"Niederösterreich";2020-11-14;1,06027329779563;1,0415208662999;1,07919072313672
"Niederösterreich";2020-11-15;1,04986831119872;1,03139260336845;1,06850575943938
"Niederösterreich";2020-11-16;1,03837656715562;1,02015392558587;1,05675828607268
"Niederösterreich";2020-11-17;1,03217153440048;1,01412450626011;1,05037552146529
"Niederösterreich";2020-11-18;1,00378705544662;0,986086424000263;1,0216429595173
"Niederösterreich";2020-11-19;0,981789696297969;0,964337352383895;0,999396380369532
"Niederösterreich";2020-11-20;0,991415748096289;0,97387183062088;1,00911410912243
"Niederösterreich";2020-11-21;0,992660910556496;0,975076232502285;1,0104005574798
"Niederösterreich";2020-11-22;0,944076829233714;0,926905253105257;0,961403820250031
"Niederösterreich";2020-11-23;0,926864510890829;0,909778330924224;0,944107440578242
"Niederösterreich";2020-11-24;0,910579691636334;0,893499745648675;0,927819100044148
"Niederösterreich";2020-11-25;0,925720720156847;0,908294928723935;0,943309787796832
"Niederösterreich";2020-11-26;0,925785987770484;0,908142626362562;0,943596735816302
"Niederösterreich";2020-11-27;0,924301135106521;0,906465289792358;0,942308334575589
"Niederösterreich";2020-11-28;0,917888822789819;0,899911229669423;0,936041746109667
"Niederösterreich";2020-11-29;0,905169196823464;0,88710403442365;0,923413922991347
"Niederösterreich";2020-11-30;0,881580754585472;0,863517213268129;0,899828680395449
"Niederösterreich";2020-12-01;0,897594834706082;0,879077644556596;0,916302343356716
"Niederösterreich";2020-12-02;0,881342170982777;0,862685732398976;0,900195417005713
"Niederösterreich";2020-12-03;0,866999703502247;0,848176341725635;0,886026779988485
"Niederösterreich";2020-12-04;0,878183479270631;0,858876424670618;0,897702152355935
"Niederösterreich";2020-12-05;0,928816037954124;0,908565467738012;0,949286703974215
"Niederösterreich";2020-12-06;0,929511205640485;0,908930683685304;0,950318922719117
"Niederösterreich";2020-12-07;0,912509393503187;0,891874492969292;0,933377002057762
"Niederösterreich";2020-12-08;0,908155986577673;0,887326068270026;0,929224207709942
"Niederösterreich";2020-12-09;0,88265801280512;0,861852286234323;0,90370843521516
"Niederösterreich";2020-12-10;0,905380383041541;0,883976682753617;0,927036556350207
"Niederösterreich";2020-12-11;0,89555336996409;0,873922853291555;0,917444635678448
"Niederösterreich";2020-12-12;0,906559152698475;0,884452409057573;0,928934978286394
"Niederösterreich";2020-12-13;0,91937949995699;0,896776333365802;0,942260074328742
"Niederösterreich";2020-12-14;0,928617721488828;0,905587868857948;0,95193272009269
"Niederösterreich";2020-12-15;0,937520035571142;0,91410091152231;0,961231253158405
"Niederösterreich";2020-12-16;0,934125029382692;0,910503251524621;0,958045104119959
"Niederösterreich";2020-12-17;0,906857927500514;0,88335575363122;0,930664360035622
"Niederösterreich";2020-12-18;0,892506407663491;0,868919311893583;0,916404973171827
"Niederösterreich";2020-12-19;0,905794744648753;0,881683755782645;0,930226449262566
"Niederösterreich";2020-12-20;0,913341399317418;0,888756407536784;0,938257135544884
"Niederösterreich";2020-12-21;0,894461577796362;0,869784721317993;0,919478803770966
"Niederösterreich";2020-12-22;0,965102919038595;0,939085077973125;0,991471320972265
"Niederösterreich";2020-12-23;0,958854588124554;0,932630402553197;0,985437308655292
"Niederösterreich";2020-12-24;0,956318278028174;0,929942779090552;0,983057465619978
"Niederösterreich";2020-12-25;0,923706418468433;0,897625315851953;0,950155813237726
"Niederösterreich";2020-12-26;0,905243793829338;0,879206157863898;0,931656081685143
"Niederösterreich";2020-12-27;0,877018094267182;0,851082137902779;0,90333790297258
"Niederösterreich";2020-12-28;0,885246468167668;0,85877102765684;0,912118245027148
"Niederösterreich";2020-12-29;0,936263924611;0,908540907667742;0,964397768683508
"Niederösterreich";2020-12-30;0,991162043638122;0,962213371503556;1,02053377428266
"Niederösterreich";2020-12-31;1,01081659839046;0,981366249218489;1,04069626705923
"Niederösterreich";2021-01-01;1,00800619948798;0,978562270385956;1,03788047367153
"Niederösterreich";2021-01-02;1,01120629254058;0,981747867678112;1,0410941061389
"Niederösterreich";2021-01-03;1,02688523486094;0,997242531141458;1,05695602043721
"Niederösterreich";2021-01-04;0,987803633051091;0,958810023145687;1,01722308993187
"Niederösterreich";2021-01-05;0,989305572880501;0,960323475558959;1,01871252098755
"Niederösterreich";2021-01-06;1,00925425119295;0,979950340918706;1,03898385856199
"Niederösterreich";2021-01-07;1,03246004641738;1,00280826075629;1,06253783175291
"Niederösterreich";2021-01-08;1,07409623560639;1,04391981150146;1,10469663060722
"Niederösterreich";2021-01-09;1,06109196200347;1,0313055308344;1,09129653394156
"Niederösterreich";2021-01-10;1,03695163990527;1,00777649620779;1,06653729020077
"Niederösterreich";2021-01-11;0,967908119031673;0,939940375687393;0,996280158951535
"Niederösterreich";2021-01-12;0,957526461303442;0,929752091303363;0,985703902197543
"Niederösterreich";2021-01-13;0,951566468565052;0,92376492730662;0,979774442457541
"Niederösterreich";2021-01-14;0,958162868173908;0,930080466752957;0,986657119819735
"Niederösterreich";2021-01-15;0,971476358057001;0,943003757036765;1,00036653188225
"Niederösterreich";2021-01-16;0,954663144985497;0,926280892875389;0,983467721626563
"Niederösterreich";2021-01-17;0,945710166937421;0,917302866633121;0,974544609257965
"Niederösterreich";2021-01-18;0,947093936996111;0,91846497425313;0,976156141579523
"Niederösterreich";2021-01-19;0,945287270617793;0,916459637238217;0,974555078919661
"Niederösterreich";2021-01-20;0,950275501590134;0,921135365758618;0,979863084673995
"Niederösterreich";2021-01-21;0,916827484881843;0,887981522219907;0,946128086026544
"Niederösterreich";2021-01-22;0,92227589116266;0,893060558877795;0,951954875067496
"Niederösterreich";2021-01-23;0,933023590251156;0,903295104366914;0,963226672791294
"Niederösterreich";2021-01-24;0,923078113460201;0,893176609518631;0,953465058099018
"Niederösterreich";2021-01-25;0,90065459640317;0,870793153291313;0,931012425783281
"Niederösterreich";2021-01-26;0,935459914780213;0,904626320664876;0,96680300014942
"Niederösterreich";2021-01-27;0,954756837859001;0,923215168806381;0,986820911281131
"Niederösterreich";2021-01-28;0,966036180486741;0,934011613035376;0,99859301371564
"Niederösterreich";2021-01-29;0,982833430133766;0,950317609875441;1,01588857494724
"Niederösterreich";2021-01-30;0,968253278377397;0,935845247661677;1,00120523814589
"Niederösterreich";2021-01-31;0,911155227407168;0,879606210545331;0,943252344393472
"Niederösterreich";2021-02-01;0,899377252477493;0,867780178702869;0,931531440560949
"Niederösterreich";2021-02-02;0,940218294555635;0,907482121750048;0,973526406961933
"Niederösterreich";2021-02-03;0,96787397226074;0,934239069892421;1,00209537724657
"Niederösterreich";2021-02-04;0,99791585958882;0,963476372122785;1,03295166093521
"Niederösterreich";2021-02-05;1,02629169609132;0,991238210168746;1,06194575884683
"Niederösterreich";2021-02-06;1,05287260468241;1,01739680815165;1,08894786609438
"Niederösterreich";2021-02-07;1,0303894701237;0,995472951462226;1,06589943060908
"Niederösterreich";2021-02-08;1,00569534842099;0,971403055538467;1,04057417222585
"Niederösterreich";2021-02-09;1,007323695402;0,973116542480195;1,04211348566825
"Niederösterreich";2021-02-10;1,0541611326143;1,01921013939447;1,0896931156085
"Niederösterreich";2021-02-11;1,06197396770202;1,02703008757988;1,09749425529797
"Niederösterreich";2021-02-12;1,06450096846702;1,02977360764884;1,09979618330129
"Niederösterreich";2021-02-13;1,0558127054202;1,02153590538359;1,09064722774124
"Niederösterreich";2021-02-14;1,03447944960949;1,00084869008206;1,06865819042898
"Niederösterreich";2021-02-15;1,02850478426278;0,995201919753177;1,06234808255865
"Niederösterreich";2021-02-16;1,02922361916454;0,996074843753453;1,06290741814363
"Niederösterreich";2021-02-17;1,04590584776387;1,0126293640214;1,07971278062404
"Niederösterreich";2021-02-18;1,05545473183071;1,02219963229288;1,08923472408617
"Niederösterreich";2021-02-19;1,12803189474684;1,09388025913872;1,16270116606962
"Niederösterreich";2021-02-20;1,16143516422103;1,12720182197967;1,19617345875803
"Niederösterreich";2021-02-21;1,11889494024113;1,08593048866084;1,15234540290092
"Niederösterreich";2021-02-22;1,12309136808628;1,09070334449646;1,15594665391724
"Niederösterreich";2021-02-23;1,06804130146779;1,03702020963553;1,0995131875298
"Niederösterreich";2021-02-24;1,08881810824168;1,05792944082405;1,12014505084644
"Niederösterreich";2021-02-25;1,10027133545935;1,06958723203023;1,13138332221708
"Niederösterreich";2021-02-26;1,131001024618;1,10029066892136;1,16212819586339
"Niederösterreich";2021-02-27;1,20381855356682;1,17262856516862;1,23541221899437
"Niederösterreich";2021-02-28;1,14985799771384;1,12005560008395;1,18004625097206
"Niederösterreich";2021-03-01;1,13076906262283;1,10191487132896;1,1599909785594
"Niederösterreich";2021-03-02;1,11775447433245;1,08965574189635;1,14620592099676
"Niederösterreich";2021-03-03;1,09399490785027;1,06669382246597;1,1216361666632
"Niederösterreich";2021-03-04;1,03178017173573;1,00567580856053;1,05821434988419
"Niederösterreich";2021-03-05;1,07389349637688;1,04752077411157;1,10058952752933
"Niederösterreich";2021-03-06;1,10177410396471;1,07527980902094;1,12858635660221
"Niederösterreich";2021-03-07;1,05902721520223;1,03335396832189;1,08501109991862
"Niederösterreich";2021-03-08;1,06574923265912;1,04028458101843;1,09151751389922
"Niederösterreich";2021-03-09;1,03337936805169;1,00854855040615;1,05850795192831
"Niederösterreich";2021-03-10;1,04045902132718;1,01572588181785;1,06548554079296
"Niederösterreich";2021-03-11;1,04135531322684;1,01675508245449;1,06624550793334
"Niederösterreich";2021-03-12;1,04730865201743;1,02278011953339;1,07212379275486
"Niederösterreich";2021-03-13;1,08129754748866;1,05652875454535;1,10634933130717
"Niederösterreich";2021-03-14;1,02330581593366;0,999426734443948;1,0474628888526
"Niederösterreich";2021-03-15;1,02505317442035;1,0013320171813;1,04904816392094
"Niederösterreich";2021-03-16;1,01513589124215;0,991637643602672;1,03890547490227
"Niederösterreich";2021-03-17;1,05181659633533;1,02796755583663;1,07593532321358
"Niederösterreich";2021-03-18;1,02162022380312;0,998226464716795;1,04528117079306
"Niederösterreich";2021-03-19;1,0793844714567;1,05545330592014;1,10358018160833
"Niederösterreich";2021-03-20;1,09254850371502;1,06864622786324;1,11671146760195
"Niederösterreich";2021-03-21;1,07170227558852;1,04829561467553;1,09536378380235
"Niederösterreich";2021-03-22;1,08194425190636;1,0586995563353;1,10543785632627
"Niederösterreich";2021-03-23;1,07882737019273;1,05587857423917;1,10201945323418
"Niederösterreich";2021-03-24;1,07078999470226;1,04818680460547;1,09363095137831
"Niederösterreich";2021-03-25;1,0124344280681;0,990696220070893;1,03440527116521
"Niederösterreich";2021-03-26;1,01077199865066;0,989196657065585;1,03257686491055
"Niederösterreich";2021-03-27;1,03529853924369;1,01352184137952;1,05730349079721
"Niederösterreich";2021-03-28;1,03934105770463;1,01758984919642;1,06131908805251
"Niederösterreich";2021-03-29;1,05459862059419;1,032793860151;1,07662799495893
"Niederösterreich";2021-03-30;1,02693367695201;1,00555938553068;1,04852963092632
"Niederösterreich";2021-03-31;1,01844339391895;0,997284157547609;1,0398216615756
"Niederösterreich";2021-04-01;0,969517378268629;0,94895581536744;0,990296258273728
"Niederösterreich";2021-04-02;0,985442393388514;0,964707177578326;1,00639502285908
"Niederösterreich";2021-04-03;1,02018107552404;0,999026315753983;1,04155439662585
"Niederösterreich";2021-04-04;0,99136082696247;0,97050228650901;1,01243806136253
"Niederösterreich";2021-04-05;0,953057261787124;0,932616137975074;0,973716900034369
"Niederösterreich";2021-04-06;0,931522638980244;0,911250853081572;0,952014336768306
"Niederösterreich";2021-04-07;0,921588492143723;0,901271832408167;0,94212845124537
"Niederösterreich";2021-04-08;0,906944649998387;0,886576872265098;0,92754052308257
"Niederösterreich";2021-04-09;0,956499323781642;0,935311733972911;0,977920916621257
"Niederösterreich";2021-04-10;0,924229347766808;0,903179539754031;0,945518264751943
"Niederösterreich";2021-04-11;0,920525925703471;0,899314187897292;0,941981475050934
"Niederösterreich";2021-04-12;0,911684559687608;0,890340078774963;0,933278353650061
"Niederösterreich";2021-04-13;0,905063774532865;0,883530039691204;0,926853168373547
"Niederösterreich";2021-04-14;0,892948412233073;0,871264554898182;0,914895087860468
"Niederösterreich";2021-04-15;0,870564442144187;0,848828514932314;0,892571334827387
"Niederösterreich";2021-04-16;0,836515290693761;0,814832304223924;0,85847903471967
"Niederösterreich";2021-04-17;0,860955770158984;0,838472426414833;0,88373243988995
"Niederösterreich";2021-04-18;0,88794109140809;0,864570680536342;0,91161883097206
"Niederösterreich";2021-04-19;0,887070292753012;0,863228645021064;0,911232191951366
"Niederösterreich";2021-04-20;0,912689619523469;0,888063653710879;0,937647680886179
"Niederösterreich";2021-04-21;0,922797617743394;0,897643262449487;0,948294725254571
"Niederösterreich";2021-04-22;0,888526524555664;0,86351960943834;0,913885408663336
"Niederösterreich";2021-04-23;0,90429906450669;0,878709719018776;0,930250564961743
"Niederösterreich";2021-04-24;0,883671875814497;0,857988716816158;0,909728510487886
"Niederösterreich";2021-04-25;0,885229198617668;0,859101298518878;0,911743029010052
"Niederösterreich";2021-04-26;0,88366572582333;0,857103256827084;0,910627885469145
"Niederösterreich";2021-04-27;0,894257369185353;0,867055534415125;0,921873478155625
"Niederösterreich";2021-04-28;0,900467228734969;0,872696464363736;0,928666891654293
"Niederösterreich";2021-04-29;0,900876664937701;0,872649606596732;0,92954674095982
"Niederösterreich";2021-04-30;0,888917992181779;0,860446544654201;0,917846386716651
"Niederösterreich";2021-05-01;0,875601091989715;0,846891538549563;0,904782515235352
"Niederösterreich";2021-05-02;0,891047354912309;0,861568162665011;0,921015504599975
"Niederösterreich";2021-05-03;0,894564373953525;0,864494266053556;0,925141374496079
"Niederösterreich";2021-05-04;0,876798924362229;0,846525149924448;0,907597134432083
"Niederösterreich";2021-05-05;0,849414440887993;0,819097256886304;0,880274842886884
"Niederösterreich";2021-05-06;0,857855539865097;0,826760027525604;0,889517057113109
"Niederösterreich";2021-05-07;0,859976302361363;0,828143323067505;0,892401220463375
"Niederösterreich";2021-05-08;0,886560351788535;0,853510515970864;0,920229196811679
"Niederösterreich";2021-05-09;0,844675360730134;0,811768349824406;0,878227023990772
"Niederösterreich";2021-05-10;0,828768450499101;0,795490511804935;0,862718720071366
"Niederösterreich";2021-05-11;0,827894908480498;0,793818364236571;0,862677547013525
"Niederösterreich";2021-05-12;0,824158765800251;0,789249831909588;0,859812525660908
"Niederösterreich";2021-05-13;0,830585682908264;0,794570351873847;0,867388070842341
"Niederösterreich";2021-05-14;0,852483256967379;0,814985878294624;0,890812151730805
"Niederösterreich";2021-05-15;0,860741072228823;0,822095131682319;0,900262183970193
"Niederösterreich";2021-05-16;0,831013343491146;0,792166652248644;0,870776824209693
"Niederösterreich";2021-05-17;0,845021142375047;0,804903037570454;0,886101181878496
"Niederösterreich";2021-05-18;0,858000821631769;0,816559184733565;0,900453810905184
"Niederösterreich";2021-05-19;0,851817152676893;0,809541552211386;0,895153585454579
"Niederösterreich";2021-05-20;0,863937849889119;0,820376609013772;0,90861007694712
"Niederösterreich";2021-05-21;0,8458135548596;0,801755616301971;0,891033310698555
"Niederösterreich";2021-05-22;0,872433458633175;0,826660197132486;0,919422738068083
"Niederösterreich";2021-05-23;0,850813391580724;0,80462227248592;0,898275496004402
"Niederösterreich";2021-05-24;0,832989345784476;0,78628954298269;0,881017297650776
"Niederösterreich";2021-05-25;0,853685615146725;0,805259691042913;0,903505540471303
"Niederösterreich";2021-05-26;0,897484211255122;0,846595391760133;0,94983728940727
"Niederösterreich";2021-05-27;0,934540970124368;0,881528468463125;0,989079503418446
"Niederösterreich";2021-05-28;0,953887979526604;0,899546682744756;1,00980044378755
"Niederösterreich";2021-05-29;0,9859320234712;0,93014631941807;1,04331939272918
"Niederösterreich";2021-05-30;0,941801375906998;0,887009859362829;0,998211715905844
"Niederösterreich";2021-05-31;0,91781440991319;0,863437267111892;0,973828561647211
"Niederösterreich";2021-06-01;0,909891059807448;0,855243488816536;0,966207064463569
"Niederösterreich";2021-06-02;0,89424745498971;0,839403639087425;0,950802235682005
"Niederösterreich";2021-06-03;0,902535600836779;0,846624796509628;0,960208829620502
"Niederösterreich";2021-06-04;0,914790064438451;0,85762499098482;0,973773355532206
"Niederösterreich";2021-06-05;0,938783562214978;0,880028075567125;0,999410847368742
"Niederösterreich";2021-06-06;0,943211265934073;0,883620562453629;1,0047189144329
"Niederösterreich";2021-06-07;0,915159563597586;0,855916789453547;0,976356623607613
"Niederösterreich";2021-06-08;0,888444426980472;0,829474579469165;0,949410528228656
"Niederösterreich";2021-06-09;0,872829032073495;0,81356774280317;0,934144057278226
"Niederösterreich";2021-06-10;0,845957780393865;0,786606212310125;0,907437302942905
"Niederösterreich";2021-06-11;0,841828075829551;0,781370299882015;0,904506631869537
"Niederösterreich";2021-06-12;0,836498122297413;0,774799051098342;0,900527216554217
"Niederösterreich";2021-06-13;0,816573923503649;0,754095219080802;0,881503760145981
"Niederösterreich";2021-06-14;0,80488281822249;0,741185188624879;0,871168746670801
"Niederösterreich";2021-06-15;0,822137212990048;0,755850125743656;0,891170652523419
"Niederösterreich";2021-06-16;0,801971429848954;0,734577419374581;0,872280928617191
"Niederösterreich";2021-06-17;0,811190744723755;0,741363352582673;0,884115758816708
"Niederösterreich";2021-06-18;0,817504885705228;0,745258204374844;0,893045965399022
"Niederösterreich";2021-06-19;0,831328928491565;0,756283923029835;0,909872910539121
"Niederösterreich";2021-06-20;0,788261853336587;0,713170705335347;0,867057573109315
"Niederösterreich";2021-06-21;0,731398748633999;0,656978792579629;0,809753959412367
"Niederösterreich";2021-06-22;0,693645842059894;0,618570911401791;0,772958425268497
"Niederösterreich";2021-06-23;0,710469269428118;0,631043765728721;0,794534469780223
"Niederösterreich";2021-06-24;0,759587441943191;0,673362584315752;0,850931596085821
"Niederösterreich";2021-06-25;0,811738255769736;0,718459778445436;0,910627231368299
"Niederösterreich";2021-06-26;0,849891896556553;0,750816825711042;0,955017792453899
"Niederösterreich";2021-06-27;0,88116085063017;0,777299361328083;0,991440516682535
"Niederösterreich";2021-06-28;0,911777982864911;0,803702110887348;1,02657254167963
"Niederösterreich";2021-06-29;0,903869573729283;0,794438880792;1,02025841417808
"Niederösterreich";2021-06-30;0,912669356064521;0,801070398467324;1,0314399251711
"Oberösterreich";2020-03-12;NA;NA;NA
"Oberösterreich";2020-03-13;NA;NA;NA
"Oberösterreich";2020-03-14;NA;NA;NA
"Oberösterreich";2020-03-15;NA;NA;NA
"Oberösterreich";2020-03-16;NA;NA;NA
"Oberösterreich";2020-03-17;NA;NA;NA
"Oberösterreich";2020-03-18;NA;NA;NA
"Oberösterreich";2020-03-19;1,76127774274155;1,59509562060507;1,93557620214312
"Oberösterreich";2020-03-20;1,81282660738436;1,65932789506457;1,97301843173054
"Oberösterreich";2020-03-21;1,77048409552983;1,63219696600179;1,91431410046557
"Oberösterreich";2020-03-22;1,67937314157115;1,55656288189045;1,80678010025919
"Oberösterreich";2020-03-23;1,52989886920026;1,42242243315906;1,64123391886895
"Oberösterreich";2020-03-24;1,45773345765845;1,36035095145317;1,55843465896718
"Oberösterreich";2020-03-25;1,50130434845777;1,40848879457993;1,5970395323601
"Oberösterreich";2020-03-26;1,47905301713761;1,3923835700815;1,56830220017294
"Oberösterreich";2020-03-27;1,38072959917328;1,30200441074998;1,46173297604408
"Oberösterreich";2020-03-28;1,29767814568639;1,22549322568527;1,37189956350652
"Oberösterreich";2020-03-29;1,26331195273289;1,19527931655889;1,3332010402172
"Oberösterreich";2020-03-30;1,17691201273099;1,11374932733774;1,24179219259194
"Oberösterreich";2020-03-31;1,11311617372774;1,05355803276873;1,17428876062696
"Oberösterreich";2020-04-01;1,10060181830926;1,04264667631505;1,16010237568293
"Oberösterreich";2020-04-02;1,03477959244554;0,979496348547726;1,09155908172715
"Oberösterreich";2020-04-03;0,988866606682346;0,935388042860176;1,04381082810463
"Oberösterreich";2020-04-04;0,949575643929569;0,897348080099392;1,00325963041087
"Oberösterreich";2020-04-05;0,926684531946877;0,874924783039435;0,979910712337236
"Oberösterreich";2020-04-06;0,870071339402785;0,819520621131977;0,922113527336419
"Oberösterreich";2020-04-07;0,793614925810418;0,744674511338421;0,844090824421521
"Oberösterreich";2020-04-08;0,742683931573994;0,694228844614601;0,79275042130914
"Oberösterreich";2020-04-09;0,726623106756604;0,677045935442675;0,777927156609794
"Oberösterreich";2020-04-10;0,709781711337415;0,658737324001505;0,762703764296009
"Oberösterreich";2020-04-11;0,661958337534031;0,610421415827455;0,715554049784817
